,dates,rating,review,title
74,2015/08/11,5,"큰 동물원이 거대한, 너무 큰 일이기는 했지만 실제로 보면 너무 낮은 가격으로 입장을 여러 개 만들지 수 있는 한국에 살다 가는. 지하철로 가기 쉬운, 최대한 방문 일정을 하루 동안 그 동물 들 은 먹이를 입력할 때 동물 들 은 먹이를 조율하기 전 시간이 될 것을 사자 와 호랑이 포함할 수 있습니다. 할 수 있는 다양한 음식 선택 (한국과 서양), 몇 가지 표시할 수 있습니다 (추가 요금은) 아이들은 다양한 종류의 동물의 먹이를 캥거루 코끼리. 또한 동물 보육 은 놓치지 마세요. 주중에 가면, 작은 사람들. 스키 리프트 는 동물원 입구에서 얻을 수 있기에 좋은 지역. 전체 동물원을 여러 여행 필요할 수 있습니다!",전 세계가 가장 좋아하는 동물원
75,2015/07/24,4,"저는 서울에 살고 있는데, 나는 여러 번 방문한 도시, 그리고 서울에 처음 방문한 그랜드 파크. 나는 동물원 견학 이 위치한 더운 날, 좋은 의미가 되고 동물 들 은 그늘에 누워있는 시간. 가족이나 아이들이 것이다!).. 많이 있을, 즐거운 돌고래 쇼 등.",하루에 몇 시간을
76,2015/07/01,2,"우리가 가장 좋아하는 것이 저희가 방문한 모든 관광지에서 서울. 하지만 나는 약간 흐리게 하는 것 인정합니다 라는 9일 방문하여 마지막 날 우리가 지쳐 있었다. 지하철과 걸어서 도착한 호텔 입구의 팁을 합니다.... 정말 아주 않고 있습니다. 걸어갈 수 있는 종류의 긴 거리. 길거리 양쪽 모두가 긍정적인 부분. 보고 즐길 수 있는 및 동진 했어요. 호텔에서 걸어갈 수 있는 거대한 입구 영역을 줄입니다 스키 리프트 동물원 입구 않고 있습니다. 좋습니다 스키 리프트를 볼 수 있는 모든 옆을 걸어 주고 산에서. 이 곳은 정말 추천합니다. 단, 한가지 가는 엘리베이터가 올라가는 1/2, 그가 완전히 변경다른 스위치를 지정해야 합니다. 다시 간, 2nd sloooow 줄였습니다, 그래서 그냥 진행할 수 있는 동물원 시작했다. 동물원 자체는 매우 실망스러웠다. 아시아에서 가장큰 동물원 중 하나로 청구는, 제가 방문하지 않은 모든 다른 사람이 될 수도 있다. 하지만 이는 좋은 동물원. 할 수 있는 다양한 동물들이 굉장히 오래되고 해당 엔클로저가 없습니다. 전체적인 분위기의 낡은 나에게 느껴졌다. 저희는, 언제나 많은 동물원 미국 각 주는 고유한 특별 광고 또는 하나 이상의 전시... 불가능하다. 즐거운 방문한 모든 가족들의 방법과 관련된 하루를 보낼 수 밖에, 없어서 할 가치가 있다.",동물원을 방문 하
77,2015/05/18,5,서울의 가장 놀라운 게. 모든 장소에 많은 흥미로운 놀이기구 도 가장 매력적인 곳. 이 푸른 풍경 중 가장 독특한.,서울 그랜드 파크를 방문
78,2015/05/09,4,"만약 당신이 당신의 차를 하지 않습니다, 걸어서 역 근처에 있는 많은 면에서.
서울에 있는 관광 명소가 그랜드 파크, 놀이 공원, 장미 공원, 동물 공원. 다음 표에는 버스를 타고 이동할 수 있는 합리적인 사용할 수 있습니다.",거리에 많은
79,2015/04/27,5,"하루를 보내기 좋은 곳에서 멀리 떨어져 있습니다. 우리는 이른 아침에 간 동물원을 거의 첫 번째 시간, 학교에 도착하기 전에 그룹. 이러한 문제가 아니라, 맞은 편입니다. 근사한 행동이 얼마나 잘 하고 다른 동물들을 배우는 것. 스카이웨이 퇴피 더 재밌었고 우리 모두 걸어서 꽃과 식물 공원 동물원과 아름다웠다.",좋은 하루.
80,2015/04/06,4,"처제 가 내 아내와 저는 서울 대공원. 우리는 동물원에 가지만 그만한 가치가 있습니다. 스프링 괴철 은 영역 위로 시원한 기온 불구하고 모든 통과공. 시어머니와 필수 휠체어에 우리를 빌리지 공원. 문제는 약간 가파른 언덕 우리 모두가 추진. 가격은 최소. 인해 스파스 군중 수 공원 입구 근처에. 코끼리 기차 도 달러당 약은 라이더. 커피와 음식 가게들 어디서. 그들은 말소 는 돌고래 쇼. 변경다른 모든 전시되어 있었어요. 공원 주차장 및 지하철 전철. 그래서 또한 카니발의 놀이기구를 원치 세요. 한국어와 영어 발표 했다. 만약 오후 가려면, 반드시 이동. 또한 다양한 언어를 지원하는 가이드 북.",큰 동물원 방문
81,2015/03/12,4,"완전 좋아요! 우리는 동물원, 스카이 리프트를 타고 하는 동물. 그래서 사랑의 식물원. 동물원 자체는 정말 예쁜.",재미있고 만족스러웠습니다
82,2015/02/25,4,"공원 자체도 환영 에서 벗어나서 강남. 입장료는 무료이고 수도 걷고 위쪽 경치 투어를 케이블 카 서비스. 우린 일요일; 여기서. 나는 한국이 정말 행복한 시간을 모노스포라세아에 가치를 방식을 관찰했습니다. 활짝 열려 있는 벤치 수도! 있을듯 공간, 식수대 사방. 산책로 에서 용이 되기 이 공원.",다른 주말 휴식
83,2015/01/07,4,"거대한 동물, 동물원이 실행되는 에코 버스 안은 동물원. 입장료 도 아주 저렴하고 수많은 것 (었는지는 잘 기억) 을 참조하십시오. 갔을 때, 이 모든 일을 나무 잎 빨간색 및 노란색... 아름다움이 었습니다.",가족과 함께 좋은 일을
84,2014/12/24,4,"이것은 아름다운 녹색 공원, 남쪽의 서울.
대부분의 사람들은 동물원 방문하려면 여기를 또는 테마 파크, 공원 자체는 충분히 즐길 수 있는 평화로운 산책 1-2시간 길.
공원이 문서들을 간편하게 인근 지하철 (서울 대공원 역에서 라인 4), 일부 거리지만 걸어가면, 이 거대한 공원.",아름다운 거대한 공원.
85,2014/05/18,4,"우리는 동물원과 장미 정원. 동물원은 크고 절반 이상에서 하루, 복용 시간에는 공원 전체. 장미 정원이 예쁘고 성능도 저희가 갔을 때는.",많아서
86,2014/05/15,4,우리 서울 대공원 동물원에 갔습니다. 얼마나 거대한 곳이었는데 실현! 할 수 있는 정말 많은 지출 보다 하루 더 하다. 대체로 좋은 동물원은 몇몇 전시는 좀 실망스러웠습니다. 저는 좀 걱정 복지 의 몇몇 동물. 그런 것들을 이렇게 잘하면 개선하는.주변 지역 전설 이다. 수많은 숲의 아름다운 경치. 이런 많은 하이킹 코스가 너무.또한 케이블카 옵션 우리 다음에 더 자세히 보려면 수도!,바쁜 주말! 
